epoch,run,model,feature_family,apbs_variant,checkpoint,postprocess_mode,threshold,top_k_label,top_k,pocket_f1,pocket_precision,pocket_recall,paper_tp,paper_fp,paper_fn,dcc_success_rate_4a,dca_success_rate_4a,mean_best_dcc_angstrom,mean_best_dca_angstrom,mean_best_dvo_all,mean_dvo_of_best_dcc_all,mean_dvo_of_best_dcc_success,mean_predicted_positive_voxels,mean_candidate_count,no_prediction_count,sample_count
,scpdb_apbs_cutoff_fold1_apbs_shape_selected_chem_apbs_clip20_minmax,UNetPlusPlus3D,apbs_shape_selected_chem,apbs_clip20_minmax,UNetPlusPlus3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.05,top2,2,0.6987951807228916,0.5370370370370371,1.0,58,50,0,0.5370370370370371,0.8425925925925926,6.049890273334903,3.6344506358350723,0.42337883005974725,0.42337883005974725,0.5245275006860889,172.0648148148148,1.4814814814814814,0,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,ResNet3D4L,apbs_shape,apbs_clip20_minmax,ResNet3D4L_best_model_in_terms_of_validation_paper_f1.pth,raw,0.55,top3,3,0.6987951807228916,0.5576923076923077,0.9354838709677419,58,46,4,0.5370370370370371,0.8148148148148148,9.926629785879962,7.916341156259885,0.4120442669877633,0.4120442669877633,0.51469363714173,130.11111111111111,1.4537037037037037,4,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,ResNet3D4L,apbs_shape,apbs_clip20_minmax,ResNet3D4L_best_model_in_terms_of_validation_paper_f1.pth,raw,0.55,top_n_plus_2,3,0.6987951807228916,0.5576923076923077,0.9354838709677419,58,46,4,0.5370370370370371,0.8148148148148148,9.926629785879962,7.916341156259885,0.4120442669877633,0.4120442669877633,0.51469363714173,130.11111111111111,1.4537037037037037,4,108
,scpdb_apbs_cutoff_fold1_apbs_shape_selected_chem_apbs_full_signed,ResNet3D4LGN,apbs_shape_selected_chem,apbs_full_signed,ResNet3D4LGN_best_model_in_terms_of_validation_paper_f1.pth,raw,0.1,top2,2,0.6987951807228916,0.5471698113207547,0.9666666666666667,58,48,2,0.5370370370370371,0.8148148148148148,7.806931202338782,5.481081215529111,0.40173235332918394,0.40113609742887907,0.49405808008587504,157.37962962962962,1.4074074074074074,2,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,ResNet3D4L,apbs_shape,apbs_clip20_minmax,ResNet3D4L_best_model_in_terms_of_validation_paper_f1.pth,raw,0.55,top2,2,0.6987951807228916,0.5576923076923077,0.9354838709677419,58,46,4,0.5370370370370371,0.8055555555555556,10.219239476253433,8.195896352958147,0.41070327081918095,0.41070327081918095,0.51469363714173,130.11111111111111,1.3333333333333333,4,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.2,top2,2,0.6987951807228916,0.5576923076923077,0.9354838709677419,58,46,4,0.5370370370370371,0.7685185185185185,9.296878557810087,7.062210460305353,0.3878709602695216,0.3878709602695216,0.4712753224696358,136.2037037037037,1.2592592592592593,4,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.2,top3,3,0.6987951807228916,0.5576923076923077,0.9354838709677419,58,46,4,0.5370370370370371,0.7685185185185185,9.296878557810087,7.062210460305353,0.3878709602695216,0.3878709602695216,0.4712753224696358,136.2037037037037,1.287037037037037,4,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.2,top_n_plus_2,3,0.6987951807228916,0.5576923076923077,0.9354838709677419,58,46,4,0.5370370370370371,0.7685185185185185,9.296878557810087,7.062210460305353,0.3878709602695216,0.3878709602695216,0.4712753224696358,136.2037037037037,1.287037037037037,4,108
,scpdb_apbs_cutoff_fold1_apbs_shape_selected_chem_apbs_full_signed,UNetPlusPlus3D,apbs_shape_selected_chem,apbs_full_signed,UNetPlusPlus3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.4,top1,1,0.6987951807228916,0.5576923076923077,0.9354838709677419,58,46,4,0.5370370370370371,0.7592592592592593,12.575384184215677,10.289094584019837,0.39893230266805507,0.39893230266805507,0.551272697820969,114.58333333333333,0.9629629629629629,4,108
,scpdb_apbs_cutoff_fold1_apbs_shape_selected_chem_apbs_posneg_clip20,CBAMUNet3D,apbs_shape_selected_chem,apbs_posneg_clip20,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.1,top2,2,0.6987951807228916,0.5576923076923077,0.9354838709677419,58,46,4,0.5370370370370371,0.7592592592592593,10.420524075844682,8.257092354923767,0.38859146010284074,0.38859146010284074,0.4906567039283493,145.61111111111111,1.2592592592592593,4,108
,scpdb_apbs_cutoff_fold1_apbs_shape_selected_chem_apbs_posneg_clip20,CBAMUNet3D,apbs_shape_selected_chem,apbs_posneg_clip20,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.1,top3,3,0.6987951807228916,0.5576923076923077,0.9354838709677419,58,46,4,0.5370370370370371,0.7592592592592593,10.420524075844682,8.257092354923767,0.38859146010284074,0.38859146010284074,0.4906567039283493,145.61111111111111,1.3333333333333333,4,108
,scpdb_apbs_cutoff_fold1_apbs_shape_selected_chem_apbs_posneg_clip20,CBAMUNet3D,apbs_shape_selected_chem,apbs_posneg_clip20,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.1,top_n_plus_2,3,0.6987951807228916,0.5576923076923077,0.9354838709677419,58,46,4,0.5370370370370371,0.7592592592592593,10.420524075844682,8.257092354923767,0.38859146010284074,0.38859146010284074,0.4906567039283493,145.61111111111111,1.3333333333333333,4,108
,scpdb_apbs_cutoff_fold1_apbs_shape_selected_chem_apbs_clip20_minmax,ResNet3D4LGN,apbs_shape_selected_chem,apbs_clip20_minmax,ResNet3D4LGN_best_model_in_terms_of_validation_paper_f1.pth,raw,0.6,top2,2,0.6987951807228915,0.5523809523809524,0.9508196721311475,58,47,3,0.5370370370370371,0.7962962962962963,8.714067066748335,6.506527680055869,0.3998529790649194,0.3998529790649194,0.4994268590528137,126.04629629629629,1.4351851851851851,3,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_full_signed,UNet3D4LA,apbs_shape,apbs_full_signed,UNet3D4LA_best_model_in_terms_of_validation_paper_f1.pth,raw,0.9,top1,1,0.6987951807228915,0.5686274509803921,0.90625,58,44,6,0.5370370370370371,0.7777777777777778,13.252444043381807,11.175418335767361,0.3635727595161376,0.3635727595161376,0.47288239902380436,102.78703703703704,0.9444444444444444,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_posneg_clip20,ResNet3D4L,apbs_shape,apbs_posneg_clip20,ResNet3D4L_best_model_in_terms_of_validation_paper_f1.pth,raw,0.8,top1,1,0.6987951807228915,0.5742574257425742,0.8923076923076924,58,43,7,0.5370370370370371,0.6944444444444444,15.397259534464174,13.412537845508957,0.35388091332335114,0.35388091332335114,0.4914122560989138,115.53703703703704,0.9351851851851852,7,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_posneg_clip20,ResNet3D4LGN,apbs_shape,apbs_posneg_clip20,ResNet3D4LGN_best_model_in_terms_of_validation_paper_f1.pth,raw,0.7,top3,3,0.6909090909090909,0.5480769230769231,0.9344262295081968,57,47,4,0.5277777777777778,0.8148148148148148,9.520155054172262,7.401909300982971,0.3710845938226297,0.3710845938226297,0.45967705172518714,98.79629629629629,1.3981481481481481,4,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_posneg_clip20,ResNet3D4LGN,apbs_shape,apbs_posneg_clip20,ResNet3D4LGN_best_model_in_terms_of_validation_paper_f1.pth,raw,0.7,top_n_plus_2,3,0.6909090909090909,0.5480769230769231,0.9344262295081968,57,47,4,0.5277777777777778,0.8148148148148148,9.520155054172262,7.401909300982971,0.3710845938226297,0.3710845938226297,0.45967705172518714,98.79629629629629,1.3981481481481481,4,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_posneg_clip20,ResNet3D4LGN,apbs_shape,apbs_posneg_clip20,ResNet3D4LGN_best_model_in_terms_of_validation_paper_f1.pth,raw,0.7,top2,2,0.6909090909090909,0.5480769230769231,0.9344262295081968,57,47,4,0.5277777777777778,0.7962962962962963,9.781854618217176,7.601288241364951,0.36927622968549845,0.36927622968549845,0.45967705172518714,98.79629629629629,1.3611111111111112,4,108
,scpdb_apbs_cutoff_fold1_apbs_shape_selected_chem_apbs_posneg_clip20,UNetPlusPlus3D,apbs_shape_selected_chem,apbs_posneg_clip20,UNetPlusPlus3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.2,top1,1,0.6909090909090909,0.5327102803738317,0.9827586206896551,57,50,1,0.5277777777777778,0.7685185185185185,9.610448885803713,7.1753696731763945,0.3939672852947688,0.3939672852947688,0.5387088383236028,132.30555555555554,0.9907407407407407,1,108
,scpdb_apbs_cutoff_fold1_apbs_shape_selected_chem_apbs_full_signed,CBAMUNet3D,apbs_shape_selected_chem,apbs_full_signed,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.2,top2,2,0.6909090909090909,0.5480769230769231,0.9344262295081968,57,47,4,0.5277777777777778,0.7685185185185185,9.847753463474863,7.584633989193686,0.3965313641653434,0.3965313641653434,0.5068787017005965,137.0185185185185,1.3148148148148149,4,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_posneg_clip20,CBAMUNet3D,apbs_shape,apbs_posneg_clip20,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.3,top1,1,0.6909090909090909,0.57,0.8769230769230769,57,43,8,0.5277777777777778,0.7129629629629629,16.256473537429493,14.064321813513049,0.3727113825757813,0.3727113825757813,0.5214623757818729,118.43518518518519,0.9259259259259259,8,108
