epoch,run,model,feature_family,apbs_variant,checkpoint,postprocess_mode,threshold,top_k_label,top_k,pocket_f1,pocket_precision,pocket_recall,paper_tp,paper_fp,paper_fn,dcc_success_rate_4a,dca_success_rate_4a,mean_best_dcc_angstrom,mean_best_dca_angstrom,mean_best_dvo_all,mean_dvo_of_best_dcc_all,mean_dvo_of_best_dcc_success,mean_predicted_positive_voxels,mean_candidate_count,no_prediction_count,sample_count
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.7,top1,1,0.6583850931677019,0.5196078431372549,0.8983050847457628,53,49,6,0.49074074074074076,0.6851851851851852,14.849096761803587,12.47540599615415,0.34797379475054724,0.34797379475054724,0.48199489143818436,106.11111111111111,0.9444444444444444,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.7,top2,2,0.6829268292682927,0.5490196078431373,0.9032258064516129,56,46,6,0.5185185185185185,0.7685185185185185,11.558721790540206,9.3126677539868,0.37732932561665256,0.37732932561665256,0.47423692335289697,106.11111111111111,1.2222222222222223,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.7,top3,3,0.6829268292682927,0.5490196078431373,0.9032258064516129,56,46,6,0.5185185185185185,0.7685185185185185,11.558721790540206,9.3126677539868,0.37732932561665256,0.37732932561665256,0.47423692335289697,106.11111111111111,1.2314814814814814,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.7,top_n_plus_2,3,0.6829268292682927,0.5490196078431373,0.9032258064516129,56,46,6,0.5185185185185185,0.7685185185185185,11.558721790540206,9.3126677539868,0.37732932561665256,0.37732932561665256,0.47423692335289697,106.11111111111111,1.2314814814814814,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.8,top1,1,0.65,0.5098039215686274,0.896551724137931,52,50,6,0.48148148148148145,0.6944444444444444,14.279143143012492,11.90293551331803,0.34955221944463016,0.34955221944463016,0.47834091805438733,99.54629629629629,0.9444444444444444,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.8,top2,2,0.6748466257668712,0.5392156862745098,0.9016393442622951,55,47,6,0.5092592592592593,0.7685185185185185,11.530427318706122,9.298652882014393,0.3732967875595674,0.3732967875595674,0.4698559756704459,99.54629629629629,1.2222222222222223,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.8,top3,3,0.6748466257668712,0.5392156862745098,0.9016393442622951,55,47,6,0.5092592592592593,0.7685185185185185,11.530427318706122,9.298652882014393,0.3732967875595674,0.3732967875595674,0.4698559756704459,99.54629629629629,1.2407407407407407,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.8,top_n_plus_2,3,0.6748466257668712,0.5392156862745098,0.9016393442622951,55,47,6,0.5092592592592593,0.7685185185185185,11.530427318706122,9.298652882014393,0.3732967875595674,0.3732967875595674,0.4698559756704459,99.54629629629629,1.2407407407407407,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.9,top1,1,0.6329113924050632,0.49504950495049505,0.8771929824561403,50,51,7,0.46296296296296297,0.6759259259259259,16.056951280959538,13.700442667359612,0.3316522609179553,0.3316522609179553,0.4756559634240525,90.07407407407408,0.9351851851851852,7,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.9,top2,2,0.6748466257668712,0.5445544554455446,0.8870967741935484,55,46,7,0.5092592592592593,0.7870370370370371,12.45848570276394,10.303350295144403,0.3634582867313028,0.3633154360729883,0.4513050826385847,90.07407407407408,1.2407407407407407,7,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.9,top3,3,0.6748466257668712,0.5445544554455446,0.8870967741935484,55,46,7,0.5092592592592593,0.7870370370370371,12.45848570276394,10.303350295144403,0.3634582867313028,0.3633154360729883,0.4513050826385847,90.07407407407408,1.2592592592592593,7,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.9,top_n_plus_2,3,0.6748466257668712,0.5445544554455446,0.8870967741935484,55,46,7,0.5092592592592593,0.7870370370370371,12.45848570276394,10.303350295144403,0.3634582867313028,0.3633154360729883,0.4513050826385847,90.07407407407408,1.2592592592592593,7,108
